408.00	240.00	0.94273	1.0607	10.045	10.504	29.954	64.289	75.833	1552.9	-0.016187	210.76	0.69777	liquid
409.00	240.00	0.94191	1.0617	10.120	10.579	30.140	64.207	75.864	1551.3	-0.016124	209.13	0.69777	liquid
410.00	240.00	0.94107	1.0626	10.196	10.655	30.325	64.126	75.894	1549.7	-0.016060	207.53	0.69776	liquid
411.00	240.00	0.94024	1.0636	10.271	10.731	30.510	64.045	75.926	1548.1	-0.015995	205.94	0.69775	liquid
412.00	240.00	0.93940	1.0645	10.347	10.807	30.694	63.965	75.957	1546.5	-0.015930	204.39	0.69772	liquid
413.00	240.00	0.93856	1.0655	10.422	10.883	30.878	63.884	75.990	1544.8	-0.015865	202.85	0.69768	liquid
414.00	240.00	0.93771	1.0664	10.498	10.959	31.062	63.804	76.022	1543.1	-0.015799	201.34	0.69763	liquid
415.00	240.00	0.93686	1.0674	10.574	11.035	31.246	63.724	76.055	1541.4	-0.015733	199.85	0.69756	liquid
416.00	240.00	0.93600	1.0684	10.649	11.111	31.429	63.644	76.089	1539.7	-0.015666	198.38	0.69749	liquid
417.00	240.00	0.93514	1.0694	10.725	11.187	31.612	63.565	76.123	1537.9	-0.015599	196.94	0.69741	liquid
418.00	240.00	0.93428	1.0703	10.801	11.263	31.794	63.486	76.157	1536.2	-0.015531	195.51	0.69732	liquid
419.00	240.00	0.93342	1.0713	10.876	11.340	31.976	63.407	76.192	1534.4	-0.015463	194.11	0.69721	liquid
420.00	240.00	0.93255	1.0723	10.952	11.416	32.158	63.328	76.227	1532.6	-0.015394	192.72	0.69710	liquid
421.00	240.00	0.93167	1.0733	11.028	11.492	32.339	63.250	76.263	1530.7	-0.015325	191.36	0.69698	liquid
422.00	240.00	0.93080	1.0743	11.104	11.568	32.520	63.172	76.300	1528.9	-0.015255	190.01	0.69684	liquid
423.00	240.00	0.92992	1.0754	11.180	11.645	32.701	63.094	76.337	1527.0	-0.015185	188.68	0.69670	liquid
424.00	240.00	0.92903	1.0764	11.256	11.721	32.881	63.016	76.374	1525.1	-0.015114	187.38	0.69654	liquid
425.00	240.00	0.92814	1.0774	11.332	11.797	33.061	62.939	76.412	1523.2	-0.015042	186.09	0.69638	liquid
426.00	240.00	0.92725	1.0785	11.408	11.874	33.240	62.861	76.450	1521.3	-0.014970	184.81	0.69620	liquid
427.00	240.00	0.92635	1.0795	11.484	11.950	33.420	62.785	76.489	1519.3	-0.014898	183.56	0.69602	liquid
428.00	240.00	0.92545	1.0806	11.560	12.027	33.599	62.708	76.529	1517.4	-0.014825	182.32	0.69582	liquid
429.00	240.00	0.92455	1.0816	11.636	12.103	33.777	62.632	76.569	1515.4	-0.014751	181.10	0.69562	liquid
430.00	240.00	0.92364	1.0827	11.712	12.180	33.956	62.555	76.609	1513.4	-0.014677	179.90	0.69540	liquid
